,Column1,location_x,stdt,eddt,damagearea,경도,위도,상태,동두천,수원,양평,이천,파주,관측소,Unnamed: 0,location_y,date,avg_temp,min_temp,max_temp,rainfall,max_wind_speed,avg_wind
525,530,경기김포,2021-01-06,2021-01-06,0.02,126.6015557,37.68465337,인근좌표,False,False,False,False,True,파주,5239.0,파주,2021-01-06,-10.1,-18.2,-3.4,0.8,6.0,1.6
526,531,경기파주,2021-11-04,2021-11-04,0.03,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,,,,,,,,,
527,532,경기화성,2021-11-05,2021-11-05,0.03,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,,,,,,,,,
528,533,경기안양,2021-11-06,2021-11-06,0.03,126.9027706,37.40454384,인근좌표,False,True,False,False,False,수원,,,,,,,,,
529,534,경기평택,2021-11-07,2021-11-07,0.1,127.0037131,37.02303199,인근좌표,False,True,False,False,False,수원,,,,,,,,,
530,535,경기고양,2021-12-04,2021-12-04,0.03,126.89936759999999,37.66019018,인근좌표,False,False,False,False,True,파주,,,,,,,,,
531,536,경기양평,2018-06-01,2018-06-01,0.03,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,9643.0,양평,2018-06-01,23.3,14.9,31.9,0.0,3.9,1.5
532,537,경기화성,2018-06-09,2018-06-09,0.08,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6974.0,수원,2018-06-09,23.5,17.1,29.5,0.1,5.7,2.4
533,538,경기안산,2018-07-29,2018-07-29,0.06,126.85747909999999,37.32275536,인근좌표,False,True,False,False,False,수원,7024.0,수원,2018-07-29,30.9,25.3,35.9,0.0,5.2,2.2
534,539,경기군포,2018-07-30,2018-07-30,0.01,126.9207146,37.34179669,인근좌표,False,True,False,False,False,수원,7025.0,수원,2018-07-30,31.6,26.6,36.3,0.0,4.0,1.9
535,540,경기포천,2021-02-12,2021-02-12,0.02,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,2599.0,동두천,2021-02-12,3.9,-3.5,14.4,0.0,2.8,0.8
536,541,경기용인,2021-02-12,2021-02-12,0.02,127.24003640000001,37.22209372,인근좌표,False,False,False,True,False,이천,13307.0,이천,2021-02-12,5.0,-2.8,14.6,0.0,1.9,0.6
537,542,경기양평,2021-02-12,2021-02-12,0.06,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,10630.0,양평,2021-02-12,4.4,-2.3,14.6,0.0,2.5,0.6
538,543,경기파주,2021-02-12,2021-02-12,0.02,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,5276.0,파주,2021-02-12,2.4,-4.5,12.2,0.0,2.4,0.7
539,544,경기여주,2021-02-14,2021-02-14,0.06,127.64428500000001,37.28762711,인근좌표,False,False,False,True,False,이천,13309.0,이천,2021-02-14,7.8,1.4,13.7,0.1,1.8,0.6
540,545,경기용인,2021-02-15,2021-02-15,0.08,127.24003640000001,37.22209372,인근좌표,False,False,False,True,False,이천,13310.0,이천,2021-02-15,2.2,-4.3,8.5,0.5,6.1,3.3
541,546,경기의정부,2021-02-23,2021-02-23,0.01,127.0666545,37.73305139,인근좌표,True,False,False,False,False,동두천,2610.0,동두천,2021-02-23,-0.4,-4.4,6.4,0.0,4.4,2.1
542,547,경기포천,2021-02-23,2021-02-23,0.03,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,2610.0,동두천,2021-02-23,-0.4,-4.4,6.4,0.0,4.4,2.1
543,548,경기광주,2021-02-23,2021-02-23,0.66,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,10641.0,양평,2021-02-23,1.9,-1.4,6.4,0.0,4.3,2.5
544,549,경기안산,2018-08-02,2018-08-02,0.01,126.85747909999999,37.32275536,인근좌표,False,True,False,False,False,수원,7028.0,수원,2018-08-02,32.0,27.8,38.1,0.0,4.0,1.5
545,550,경기양평,2018-08-07,2018-08-07,0.02,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,9710.0,양평,2018-08-07,29.5,25.6,35.2,0.5,4.3,1.3
546,551,경기군포,2018-08-12,2018-08-12,0.23,126.9207146,37.34179669,인근좌표,False,True,False,False,False,수원,7038.0,수원,2018-08-12,30.3,25.8,35.6,2.8,4.7,2.3
547,552,경기안양,2018-08-15,2018-08-16,0.3,126.9027706,37.40454384,인근좌표,False,True,False,False,False,수원,7041.0,수원,2018-08-15,32.4,28.6,39.2,0.0,4.7,2.1
548,553,경기안산,2018-08-16,2018-08-16,0.01,126.85747909999999,37.32275536,인근좌표,False,True,False,False,False,수원,7042.0,수원,2018-08-16,30.0,24.7,35.9,0.0,6.3,3.7
549,554,경기양평,2018-08-17,2018-08-17,0.2,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,9720.0,양평,2018-08-17,25.7,19.2,32.4,0.0,4.5,2.8
550,555,경기안양,2018-08-18,2018-08-19,0.5,126.9027706,37.40454384,인근좌표,False,True,False,False,False,수원,7044.0,수원,2018-08-18,25.8,21.5,32.1,0.0,5.6,2.5
551,556,경기화성,2018-08-20,2018-08-20,0.01,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,7046.0,수원,2018-08-20,28.3,24.3,32.8,0.0,3.8,2.3
552,557,경기포천,2018-09-11,2018-09-11,0.04,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,1714.0,동두천,2018-09-11,19.8,13.2,26.8,0.0,2.4,1.1
553,558,경기성남,2021-02-25,2021-02-25,0.03,127.10373340000001,37.43511843,인근좌표,False,True,False,False,False,수원,7966.0,수원,2021-02-25,3.4,-2.2,8.6,0.0,2.2,0.8
554,559,경기포천,2021-02-26,2021-02-26,0.03,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,2613.0,동두천,2021-02-26,4.8,-5.0,15.8,0.0,4.0,1.6
555,560,경기화성,2021-02-26,2021-02-26,0.06,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,7967.0,수원,2021-02-26,8.1,-1.3,15.6,0.0,4.3,1.6
556,561,경기용인,2021-02-26,2021-02-26,0.05,127.24003640000001,37.22209372,인근좌표,False,False,False,True,False,이천,13321.0,이천,2021-02-26,6.4,-2.9,16.2,0.0,3.0,0.9
557,562,경기연천,2021-02-26,2021-02-26,1.5,127.02681979999998,38.08507414,인근좌표,True,False,False,False,False,동두천,2613.0,동두천,2021-02-26,4.8,-5.0,15.8,0.0,4.0,1.6
558,563,경기화성,2021-02-27,2021-02-27,0.1,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,7968.0,수원,2021-02-27,8.8,3.5,14.6,0.0,8.4,3.4
559,564,경기시흥,2021-02-27,2021-02-27,0.06,126.83356609999998,37.39397721,인근좌표,False,True,False,False,False,수원,7968.0,수원,2021-02-27,8.8,3.5,14.6,0.0,8.4,3.4
560,565,경기양평,2021-02-27,2021-02-27,0.1,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,10645.0,양평,2021-02-27,7.6,0.1,15.3,0.0,4.1,1.8
561,566,경기광주,2021-02-27,2021-02-27,0.16,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,10645.0,양평,2021-02-27,7.6,0.1,15.3,0.0,4.1,1.8
562,567,경기고양,2021-02-27,2021-02-27,0.1,126.89936759999999,37.66019018,인근좌표,False,False,False,False,True,파주,5291.0,파주,2021-02-27,6.2,-0.5,15.5,0.0,5.0,2.3
563,568,경기양평,2021-02-28,2021-02-28,0.05,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,10646.0,양평,2021-02-28,6.2,-1.6,11.9,0.0,3.6,0.8
564,569,경기의왕,2021-03-07,2021-03-07,0.01,126.9891898,37.35795112,인근좌표,False,True,False,False,False,수원,7976.0,수원,2021-03-07,5.7,2.2,10.8,0.0,5.4,2.5
565,570,경기포천,2021-03-10,2021-03-10,0.5,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,2625.0,동두천,2021-03-10,6.9,-1.7,17.5,0.0,3.4,1.1
566,571,경기광주,2021-03-14,2021-03-14,0.01,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,10660.0,양평,2021-03-14,8.9,2.8,14.7,0.0,2.7,1.0
567,572,경기화성,2021-03-15,2021-03-15,0.4,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,7984.0,수원,2021-03-15,10.0,2.3,16.1,0.2,4.6,1.8
568,573,경기파주,2021-03-15,2021-03-15,0.3,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,5307.0,파주,2021-03-15,7.7,-0.5,14.6,1.1,4.0,1.4
569,574,경기오산,2021-03-17,2021-03-17,0.2,127.051305,37.163072799999995,인근좌표,False,True,False,False,False,수원,7986.0,수원,2021-03-17,7.1,0.5,16.8,0.0,4.5,1.5
570,575,경기여주,2021-03-19,2021-03-19,0.05,127.64428500000001,37.28762711,인근좌표,False,False,False,True,False,이천,13342.0,이천,2021-03-19,14.2,10.1,19.5,0.0,3.7,1.7
571,576,경기파주,2021-03-19,2021-03-19,0.7,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,5311.0,파주,2021-03-19,12.9,8.3,19.8,0.0,3.4,1.6
572,577,경기여주,2021-03-20,2021-03-20,0.2,127.64428500000001,37.28762711,인근좌표,False,False,False,True,False,이천,13343.0,이천,2021-03-20,8.9,7.0,12.0,4.7,2.9,1.1
573,578,경기안산,2021-03-21,2021-03-21,0.04,126.85747909999999,37.32275536,인근좌표,False,True,False,False,False,수원,7990.0,수원,2021-03-21,5.8,3.6,8.9,0.0,8.2,4.2
574,579,경기포천,2021-03-23,2021-03-23,0.05,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,2638.0,동두천,2021-03-23,8.2,-0.5,17.2,0.0,7.4,2.4
575,580,경기광주,2021-03-25,2021-03-25,0.1,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,10671.0,양평,2021-03-25,12.0,5.7,20.4,0.0,3.4,1.2
576,581,경기용인,2021-03-26,2021-03-26,0.01,127.24003640000001,37.22209372,인근좌표,False,False,False,True,False,이천,13349.0,이천,2021-03-26,12.3,2.7,21.3,0.0,2.3,0.7
577,582,경기용인,2021-03-26,2021-03-26,0.03,127.24003640000001,37.22209372,인근좌표,False,False,False,True,False,이천,13349.0,이천,2021-03-26,12.3,2.7,21.3,0.0,2.3,0.7
578,583,경기광주,2015-03-29,2015-03-29,0.01,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,8483.0,양평,2015-03-29,11.8,6.3,18.3,0.0,3.8,1.3
579,584,경기양주,2015-03-30,2015-03-30,0.2,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,453.0,동두천,2015-03-30,12.1,3.0,22.6,0.0,6.1,1.9
580,585,경기안양,2015-04-02,2015-04-02,0.01,126.9027706,37.40454384,인근좌표,False,True,False,False,False,수원,5810.0,수원,2015-04-02,15.9,10.3,21.9,30.5,8.8,4.9
581,586,경기광주,2015-04-11,2015-04-11,0.01,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,8496.0,양평,2015-04-11,12.8,3.0,21.6,0.0,4.4,1.4
582,587,경기안양,2015-04-11,2015-04-11,0.07,126.9027706,37.40454384,인근좌표,False,True,False,False,False,수원,5819.0,수원,2015-04-11,12.0,4.0,20.7,0.0,4.0,1.6
583,588,경기하남,2015-04-12,2015-04-12,0.01,127.2110935,37.5303375,인근좌표,False,False,True,False,False,양평,8497.0,양평,2015-04-12,13.5,5.5,20.6,0.0,4.6,1.9
584,589,경기용인,2015-04-12,2015-04-13,0.01,127.24003640000001,37.22209372,인근좌표,False,False,False,True,False,이천,11174.0,이천,2015-04-12,12.6,3.9,19.4,0.0,5.3,2.1
585,590,경기연천,2015-04-24,2015-04-24,3.0,127.02681979999998,38.08507414,인근좌표,True,False,False,False,False,동두천,478.0,동두천,2015-04-24,15.3,7.6,24.3,0.0,7.1,2.1
586,591,경기가평,2015-04-25,2015-04-25,1.0,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,8510.0,양평,2015-04-25,15.2,5.1,24.8,0.0,4.7,1.6
587,592,경기남양주,2015-04-25,2015-04-25,0.05,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,8510.0,양평,2015-04-25,15.2,5.1,24.8,0.0,4.7,1.6
588,593,경기남양주,2015-04-25,2015-04-25,0.5,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,8510.0,양평,2015-04-25,15.2,5.1,24.8,0.0,4.7,1.6
589,594,경기화성,2015-04-26,2015-04-26,0.01,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,5834.0,수원,2015-04-26,17.2,7.6,25.8,0.0,4.3,1.6
590,595,경기여주,2015-04-27,2015-04-27,1.0,127.64428500000001,37.28762711,인근좌표,False,False,False,True,False,이천,11189.0,이천,2015-04-27,17.8,9.0,27.3,0.0,4.9,1.5
591,596,경기파주,2015-04-27,2015-04-27,1.0,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,3158.0,파주,2015-04-27,15.3,6.6,24.7,0.0,4.9,1.5
592,597,경기양주,2017-03-19,2017-03-19,0.9,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,1173.0,동두천,2017-03-19,9.1,0.0,21.0,0.0,3.8,1.2
593,598,경기남양주,2017-03-19,2017-03-19,0.1,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,9204.0,양평,2017-03-19,8.7,-0.9,19.4,0.0,3.0,1.1
594,599,경기가평,2017-03-19,2017-03-19,0.6,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9204.0,양평,2017-03-19,8.7,-0.9,19.4,0.0,3.0,1.1
595,600,경기가평,2017-03-19,2017-03-19,2.0,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9204.0,양평,2017-03-19,8.7,-0.9,19.4,0.0,3.0,1.1
596,601,경기포천,2017-03-19,2017-03-19,0.03,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,1173.0,동두천,2017-03-19,9.1,0.0,21.0,0.0,3.8,1.2
597,602,경기안성,2017-03-21,2017-03-21,0.02,127.3059003,37.02476089,인근좌표,False,False,False,True,False,이천,11883.0,이천,2017-03-21,7.7,4.3,13.5,0.0,4.2,2.2
598,603,경기화성,2017-03-22,2017-03-22,0.4,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6530.0,수원,2017-03-22,6.7,0.1,13.8,0.0,5.2,1.9
599,604,경기의정부,2017-03-22,2017-03-22,0.02,127.0666545,37.73305139,인근좌표,True,False,False,False,False,동두천,1176.0,동두천,2017-03-22,7.1,-1.5,16.6,0.0,6.5,1.9
600,605,경기양평,2017-03-23,2017-03-23,1.0,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,9208.0,양평,2017-03-23,8.9,2.0,15.4,0.0,4.0,1.7
601,606,경기의정부,2017-03-23,2017-03-23,0.5,127.0666545,37.73305139,인근좌표,True,False,False,False,False,동두천,1177.0,동두천,2017-03-23,8.3,1.6,17.2,0.0,4.4,1.5
602,607,경기의왕,2017-03-23,2017-03-23,0.04,126.9891898,37.35795112,인근좌표,False,True,False,False,False,수원,6531.0,수원,2017-03-23,7.5,2.7,14.6,0.0,5.0,1.8
603,608,경기양평,2017-03-24,2017-03-24,0.01,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,9209.0,양평,2017-03-24,7.6,0.6,14.6,0.0,2.6,1.1
604,609,경기광주,2017-03-24,2017-03-24,0.01,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,9209.0,양평,2017-03-24,7.6,0.6,14.6,0.0,2.6,1.1
605,610,경기의왕,2017-03-25,2017-03-25,0.1,126.9891898,37.35795112,인근좌표,False,True,False,False,False,수원,6533.0,수원,2017-03-25,7.2,2.3,12.4,0.0,5.4,1.8
606,611,경기용인,2017-03-26,2017-03-26,0.76,127.24003640000001,37.22209372,인근좌표,False,False,False,True,False,이천,11888.0,이천,2017-03-26,5.8,-1.5,12.2,0.0,3.5,1.4
607,612,경기안성,2017-03-27,2017-03-27,0.2,127.3059003,37.02476089,인근좌표,False,False,False,True,False,이천,11889.0,이천,2017-03-27,4.9,-0.3,10.0,1.8,6.4,2.1
608,613,경기화성,2017-03-27,2017-03-27,0.3,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6535.0,수원,2017-03-27,6.7,3.3,12.0,0.0,5.7,2.5
609,614,경기화성,2017-03-28,2017-03-28,0.01,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6536.0,수원,2017-03-28,7.0,2.3,13.2,0.0,3.9,1.7
610,615,경기화성,2017-03-28,2017-03-28,0.5,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6536.0,수원,2017-03-28,7.0,2.3,13.2,0.0,3.9,1.7
611,616,경기연천,2017-03-29,2017-03-29,0.6,127.02681979999998,38.08507414,인근좌표,True,False,False,False,False,동두천,1183.0,동두천,2017-03-29,8.0,0.8,16.7,0.0,4.3,1.7
612,617,경기남양주,2017-03-29,2017-03-29,0.1,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,9214.0,양평,2017-03-29,8.1,-0.2,15.5,0.0,3.4,1.4
613,618,경기김포,2017-03-29,2017-03-29,0.01,126.6015557,37.68465337,인근좌표,False,False,False,False,True,파주,3860.0,파주,2017-03-29,5.9,-1.4,14.0,0.0,3.5,1.0
614,619,경기양평,2017-03-29,2017-03-29,0.5,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,9214.0,양평,2017-03-29,8.1,-0.2,15.5,0.0,3.4,1.4
615,620,경기양평,2017-03-29,2017-03-31,0.26,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,9214.0,양평,2017-03-29,8.1,-0.2,15.5,0.0,3.4,1.4
616,622,경기군포,2017-03-30,2017-03-30,0.19,126.9207146,37.34179669,인근좌표,False,True,False,False,False,수원,6538.0,수원,2017-03-30,8.7,0.8,17.3,0.0,4.9,1.8
617,623,경기여주,2017-03-30,2017-03-30,0.16,127.64428500000001,37.28762711,인근좌표,False,False,False,True,False,이천,11892.0,이천,2017-03-30,9.6,-1.5,19.6,0.0,3.4,1.5
618,624,경기양주,2017-03-30,2017-03-30,0.1,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,1184.0,동두천,2017-03-30,9.7,0.8,20.0,0.0,3.6,1.4
619,625,경기양평,2017-03-30,2017-03-30,0.15,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,9215.0,양평,2017-03-30,10.3,0.0,19.3,0.0,3.5,1.6
620,626,경기화성,2017-03-30,2017-03-30,0.3,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6538.0,수원,2017-03-30,8.7,0.8,17.3,0.0,4.9,1.8
621,627,경기연천,2015-04-28,2015-04-28,0.5,127.02681979999998,38.08507414,인근좌표,True,False,False,False,False,동두천,482.0,동두천,2015-04-28,19.2,9.2,28.0,0.0,3.6,1.2
622,628,경기양평,2015-04-28,2015-04-28,0.02,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,8513.0,양평,2015-04-28,18.9,8.6,26.1,0.0,3.0,1.1
623,629,경기여주,2015-05-05,2015-05-05,1.0,127.64428500000001,37.28762711,인근좌표,False,False,False,True,False,이천,11197.0,이천,2015-05-05,13.3,5.1,21.4,0.0,4.6,2.0
624,630,경기가평,2015-05-10,2015-05-10,0.01,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,8525.0,양평,2015-05-10,19.3,13.7,26.4,0.0,3.4,1.5
625,631,경기포천,2015-05-11,2015-05-11,0.2,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,495.0,동두천,2015-05-11,17.7,11.0,25.6,16.0,6.8,2.2
626,632,경기과천,2015-05-17,2015-05-18,0.5,127.0038933,37.43419438,인근좌표,False,True,False,False,False,수원,5855.0,수원,2015-05-17,17.8,10.2,26.0,0.0,3.8,1.4
627,633,경기연천,2015-05-24,2015-05-24,0.2,127.02681979999998,38.08507414,인근좌표,True,False,False,False,False,동두천,508.0,동두천,2015-05-24,20.2,10.3,30.1,0.0,4.6,1.5
628,634,경기포천,2015-05-24,2015-05-25,3.0,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,508.0,동두천,2015-05-24,20.2,10.3,30.1,0.0,4.6,1.5
629,635,경기연천,2015-05-25,2015-05-25,0.19,127.02681979999998,38.08507414,인근좌표,True,False,False,False,False,동두천,509.0,동두천,2015-05-25,21.1,12.0,31.9,0.0,5.1,1.4
630,636,경기수원,2015-05-25,2015-05-25,0.01,127.0029967,37.31811976,인근좌표,False,True,False,False,False,수원,5863.0,수원,2015-05-25,19.0,12.7,27.5,0.0,4.8,1.8
631,637,경기화성,2017-04-01,2017-04-01,0.2,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6540.0,수원,2017-04-01,9.0,5.1,14.7,1.0,6.5,1.9
632,638,경기파주,2017-04-02,2017-04-02,0.02,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,3864.0,파주,2017-04-02,6.9,-1.9,16.2,0.0,4.9,1.3
633,639,경기화성,2017-04-03,2017-04-03,0.3,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6542.0,수원,2017-04-03,10.0,2.1,19.1,0.0,4.9,1.6
634,640,경기광주,2017-04-03,2017-04-03,0.2,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,9219.0,양평,2017-04-03,10.3,0.1,20.4,0.0,4.9,1.5
635,641,경기화성,2017-04-03,2017-04-03,2.5,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6542.0,수원,2017-04-03,10.0,2.1,19.1,0.0,4.9,1.6
636,642,경기포천,2017-04-03,2017-04-03,0.3,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,1188.0,동두천,2017-04-03,10.8,1.1,21.3,0.0,5.8,1.8
637,643,경기양평,2017-04-04,2017-04-04,0.6,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,9220.0,양평,2017-04-04,12.6,2.0,22.7,0.0,4.4,1.4
638,644,경기양평,2017-04-04,2017-04-04,0.9,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,9220.0,양평,2017-04-04,12.6,2.0,22.7,0.0,4.4,1.4
639,645,경기화성,2017-04-04,2017-04-04,0.1,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6543.0,수원,2017-04-04,12.9,3.3,22.5,0.0,4.5,1.6
640,646,경기화성,2017-04-04,2017-04-04,0.01,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6543.0,수원,2017-04-04,12.9,3.3,22.5,0.0,4.5,1.6
641,647,경기광주,2017-04-04,2017-04-04,0.5,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,9220.0,양평,2017-04-04,12.6,2.0,22.7,0.0,4.4,1.4
642,648,경기파주,2017-04-04,2017-04-04,0.15,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,3866.0,파주,2017-04-04,10.1,-0.3,20.3,0.0,4.9,1.3
643,649,경기광명,2017-04-05,2017-04-05,0.1,126.8674732,37.44833711,인근좌표,False,True,False,False,False,수원,6544.0,수원,2017-04-05,12.3,10.2,14.7,33.8,5.4,2.0
644,650,경기양평,2017-04-10,2017-04-10,0.2,127.58109590000001,37.51899594,인근좌표,False,False,True,False,False,양평,9226.0,양평,2017-04-10,14.6,7.4,22.3,0.0,4.8,2.1
645,651,경기김포,2017-04-10,2017-04-10,0.05,126.6015557,37.68465337,인근좌표,False,False,False,False,True,파주,3872.0,파주,2017-04-10,14.6,6.1,22.3,0.0,3.8,1.7
646,652,경기동두천,2017-04-10,2017-04-10,0.1,127.06698929999999,37.92058118,인근좌표,True,False,False,False,False,동두천,1195.0,동두천,2017-04-10,15.7,7.1,24.3,0.0,4.5,1.8
647,653,경기남양주,2017-04-10,2017-04-10,0.03,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,9226.0,양평,2017-04-10,14.6,7.4,22.3,0.0,4.8,2.1
648,654,경기남양주,2017-04-12,2017-04-12,1.0,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,9228.0,양평,2017-04-12,12.4,7.2,17.2,0.0,5.8,3.3
649,655,경기포천,2017-04-12,2017-04-12,0.03,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,1197.0,동두천,2017-04-12,10.9,6.0,18.3,0.0,8.3,3.6
650,656,경기남양주,2017-04-12,2017-04-12,0.16,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,9228.0,양평,2017-04-12,12.4,7.2,17.2,0.0,5.8,3.3
651,657,경기하남,2017-04-12,2017-04-12,2.5,127.2110935,37.5303375,인근좌표,False,False,True,False,False,양평,9228.0,양평,2017-04-12,12.4,7.2,17.2,0.0,5.8,3.3
652,658,경기화성,2017-04-12,2017-04-12,0.1,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,6551.0,수원,2017-04-12,12.0,8.0,16.6,0.0,6.6,3.4
653,659,경기의왕,2017-04-13,2017-04-13,0.17,126.9891898,37.35795112,인근좌표,False,True,False,False,False,수원,6552.0,수원,2017-04-13,12.3,4.8,20.4,0.0,5.3,2.1
654,660,경기여주,2017-04-14,2017-04-14,0.4,127.64428500000001,37.28762711,인근좌표,False,False,False,True,False,이천,11907.0,이천,2017-04-14,12.7,4.5,19.5,0.0,7.5,2.6
655,661,경기포천,2015-05-26,2015-05-26,0.3,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,510.0,동두천,2015-05-26,21.3,12.6,31.1,0.0,6.4,1.6
656,662,경기이천,2015-05-27,2015-05-27,0.23,127.4520008,37.20146617,인근좌표,False,False,False,True,False,이천,11219.0,이천,2015-05-27,21.9,9.9,31.6,0.0,2.9,1.1
657,663,경기포천,2015-05-27,2015-05-27,0.1,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,511.0,동두천,2015-05-27,21.5,11.6,31.8,0.0,4.6,1.3
658,664,경기광주,2015-05-27,2015-05-27,0.4,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,8542.0,양평,2015-05-27,22.4,10.8,32.0,0.0,3.1,1.3
659,665,경기남양주,2015-05-28,2015-05-28,0.7,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,8543.0,양평,2015-05-28,23.4,14.2,32.2,0.0,3.5,1.4
660,666,경기양주,2015-05-29,2015-05-29,0.03,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,513.0,동두천,2015-05-29,22.7,15.4,30.3,0.0,4.9,1.6
661,668,경기양주,2015-05-29,2015-05-29,0.1,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,513.0,동두천,2015-05-29,22.7,15.4,30.3,0.0,4.9,1.6
662,669,경기이천,2015-05-29,2015-05-30,0.75,127.4520008,37.20146617,인근좌표,False,False,False,True,False,이천,11221.0,이천,2015-05-29,22.6,14.7,29.9,0.0,3.4,1.4
663,670,경기남양주,2015-06-01,2015-06-01,0.6,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,8547.0,양평,2015-06-01,21.4,12.9,29.2,0.0,3.4,1.3
664,671,경기포천,2015-06-01,2015-06-01,0.01,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,516.0,동두천,2015-06-01,20.6,11.8,29.2,0.0,5.7,1.7
665,672,경기남양주,2015-06-01,2015-06-01,0.3,127.25800349999999,37.64296989,인근좌표,False,False,True,False,False,양평,8547.0,양평,2015-06-01,21.4,12.9,29.2,0.0,3.4,1.3
666,673,경기화성,2015-06-01,2015-06-01,0.3,126.91625570000001,37.15266119,인근좌표,False,True,False,False,False,수원,5870.0,수원,2015-06-01,21.1,13.9,28.5,0.0,4.3,1.5
